unix_time, Latitude, Longitude, Altitude, Center, CellID, AntennaGain, RSRPs, RSSIs, TXPWRs, RSRQs, SINRs
16443380923,40.695581,-73.95673,70.1,731.5,36755974,4,-62.5,-33.8,-33.6,-14,0.3
16443380924,40.695574,-73.956729,70.1,731.5,36755974,4,-63,-34,-34.2,-15,1
16443380925,40.695567,-73.956728,70,731.5,36755974,4,-62.7,-34.2,-34.8,-14.7,0.6
16443380926,40.69556,-73.956727,70,731.5,36755974,4,-62.3,-34.5,-35.4,-14.3,0.2
16443380927,40.695553,-73.956726,70,731.5,36755974,4,-62,-34.8,-36,-14,-0.2
16443380928,40.695546,-73.956724,70,731.5,36755974,4,-63,-35,-35.2,-14,-0.6
16443380929,40.695539,-73.956723,70,731.5,36755974,4,-62.8,-34.4,-34.4,-13.8,-1
16443380930,40.695532,-73.956722,70,731.5,36755974,4,-62.5,-33.8,-33.6,-13.5,-1.3
16443380931,40.695525,-73.95672,70,731.5,36755974,4,-62.2,-33.2,-32.8,-13.2,-1.7
16443380932,40.695518,-73.956718,70.1,731.5,36755974,4,-62,-32.6,-32,-13,-2
16443380933,40.695511,-73.956717,70.1,731.5,36755974,4,-62,-32,-32,-13,-2.4
16443380934,40.695504,-73.956716,70,731.5,36755974,4,-62,-31.4,-32,-13,-2.2
16443380935,40.695497,-73.956714,70,731.5,36755974,4,-62,-30.8,-32,-13,-2.1
16443380936,40.69549,-73.956713,70.1,731.5,36755974,4,-62,-30.2,-32,-13,-1.9
16443380937,40.695483,-73.956711,70.1,731.5,36755974,4,-61.5,-29.6,-31.8,-13,-1.8
16443380938,40.695476,-73.95671,70.1,731.5,36755974,4,-61,-29,-31.7,-13,-1.6
16443380939,40.695469,-73.956709,70.1,731.5,36755974,4,-61,-29.4,-31.5,-13.2,-0.5
16443380940,40.695462,-73.956707,70.1,731.5,36755974,4,-61,-29.8,-31.3,-13.5,0.6
16443380941,40.695454,-73.956706,70.1,731.5,36755974,4,-61,-30.2,-31.2,-13.8,1.6
16443380942,40.695447,-73.956705,70.1,731.5,36755974,4,-61,-30.6,-31,-14,2.7
16443380943,40.69544,-73.956703,70.1,731.5,36755974,4,-60,-31,-31,-13,3.8
16443380944,40.695433,-73.956702,70.1,731.5,36755974,4,-60.3,-30.2,-31,-13.3,3.2
16443380945,40.695425,-73.956701,70.2,731.5,36755974,4,-60.7,-29.4,-31,-13.7,2.7
16443380946,40.695418,-73.956699,70.2,731.5,36755974,4,-61,-28.6,-31,-14,2.1
16443380947,40.695411,-73.956698,70.2,731.5,36755974,4,-60.5,-27.8,-30.8,-14,1.6
16443380948,40.695404,-73.956697,70.2,731.5,36755974,4,-60,-27,-30.6,-14,1
16443380949,40.695397,-73.956695,70.1,731.5,36755974,4,-60.3,-28,-30.4,-14,2.2
16443380950,40.695391,-73.956694,70.1,731.5,36755974,4,-60.7,-29,-30.2,-14,3.4
16443380951,40.695383,-73.956693,70.1,731.5,36755974,4,-61,-30,-30,-14,4.6
16443380952,40.695377,-73.956691,70.1,731.5,36755974,4,-60,-31,-30.6,-13,5.8
16443380953,40.695369,-73.95669,70.1,731.5,36755974,4,-59.8,-30.8,-31.2,-13,6.3
16443380954,40.695362,-73.956689,70.1,731.5,36755974,4,-59.5,-30.6,-31.8,-13,6.8
16443380955,40.695355,-73.956688,70.1,731.5,36755974,4,-59.2,-30.4,-32.4,-13,7.2
16443380956,40.695348,-73.956686,70.1,731.5,36755974,4,-59,-30.2,-33,-13,7.7
16443380957,40.69534,-73.956685,70.1,731.5,36755974,4,-59,-30,-32.8,-13,8.2
16443380958,40.695333,-73.956684,70.1,731.5,36755974,4,-59,-30.6,-32.5,-12.7,7.1
16443380959,40.695325,-73.956683,70.1,731.5,36755974,4,-59,-31.2,-32.2,-12.3,6
16443380960,40.695318,-73.956681,70.1,731.5,36755974,4,-59,-31.8,-32,-12,4.8
16443380961,40.695311,-73.95668,70.1,731.5,36755974,4,-60,-32.4,-31.8,-12.5,3.7
16443380962,40.695304,-73.956679,70.1,731.5,36755974,4,-61,-33,-31.6,-13,2.6
16443380963,40.695297,-73.956678,70.1,731.5,36755974,4,-61,-32.5,-31.4,-13,1.6
16443380964,40.69529,-73.956677,70.1,731.5,36755974,4,-61,-32,-31.2,-13,0.5
16443380965,40.695283,-73.956676,70,731.5,36755974,4,-61,-31.5,-31,-13,-0.6
16443380966,40.695276,-73.956675,70,731.5,36755974,4,-60,-31,-31.8,-12,-1.6
16443380967,40.695269,-73.956673,70,731.5,36755974,4,-60.5,-31.4,-32.6,-12.2,-2
16443380968,40.695262,-73.956672,70,731.5,36755974,4,-61,-31.8,-33.4,-12.5,-2.3
16443380969,40.695254,-73.956671,70,731.5,36755974,4,-61.5,-32.2,-34.2,-12.8,-2.7
16443380970,40.695247,-73.95667,70,731.5,36755974,4,-62,-32.6,-35,-13,-3
16443380971,40.69524,-73.956668,70,731.5,36755974,4,-62,-33,-34.8,-14,-3.4
16443380972,40.695234,-73.956667,70,731.5,36755974,4,-62,-32.4,-34.5,-14,-2.4
16443380973,40.695226,-73.956666,70,731.5,36755974,4,-62,-31.8,-34.2,-14,-1.5
16443380974,40.69522,-73.956665,70,731.5,36755974,4,-62,-31.2,-34,-14,-0.5
16443380975,40.695212,-73.956664,70,731.5,36755974,4,-61,-30.6,-33,-14,0.4
16443380976,40.695205,-73.956663,70,731.5,36755974,4,-60,-30,-32,-14,1.4
16443380977,40.695198,-73.956662,70,731.5,36755974,4,-59.7,-30,-31,-14,0.6
16443380978,40.695191,-73.956661,70,731.5,36755974,4,-59.3,-30,-30,-14,-0.1
16443380979,40.695184,-73.956659,70,731.5,36755974,4,-59,-30,-29,-14,-0.9
16443380980,40.695177,-73.956658,70,731.5,36755974,4,-60,-30,-29.4,-14,-1.6
16443380981,40.695169,-73.956657,70,731.5,36755974,4,-60,-29.6,-29.8,-14,0.2
16443380982,40.695163,-73.956656,70,731.5,36755974,4,-60,-29.2,-30.2,-14,2.1
16443380983,40.695155,-73.956654,70,731.5,36755974,4,-60,-28.8,-30.6,-14,3.9
16443380984,40.695148,-73.956653,69.9,731.5,36755974,4,-60,-28.4,-31,-14,5.8
16443380985,40.695141,-73.956652,69.9,731.5,36755974,4,-59,-28,-30.5,-14,7.6
16443380986,40.695134,-73.956651,69.9,731.5,36755974,4,-59.3,-28.6,-30,-14.3,7.5
16443380987,40.695127,-73.956649,69.9,731.5,36755974,4,-59.7,-29.2,-29.5,-14.7,7.4
16443380988,40.69512,-73.956648,69.9,731.5,36755974,4,-60,-29.8,-29,-15,7.2
16443380989,40.695113,-73.956647,69.9,731.5,36755974,4,-60,-30.4,-30,-15,7.1
16443380990,40.6951055,-73.956646,69.9,731.5,36755974,4,-60,-31,-31,-15,7
16443380991,40.695098,-73.956645,69.9,731.5,36755974,4,-60,-31.2,-32,-14.3,7
16443380992,40.695091,-73.956643,69.9,731.5,36755974,4,-60,-31.5,-33,-13.7,6.9
16443380993,40.695084,-73.956642,69.9,731.5,36755974,4,-60,-31.8,-34,-13,6.9
16443380994,40.695077,-73.956641,69.9,731.5,36755974,4,-59,-32,-33.6,-12,6.8
16443380995,40.69507,-73.95664,69.8,731.5,36755974,4,-59.2,-32.2,-33.2,-12.5,4.8
16443380996,40.695063,-73.956639,69.8,731.5,36755974,4,-59.5,-32.4,-32.8,-13,2.8
16443380997,40.695055,-73.956638,69.8,731.5,36755974,4,-59.8,-32.6,-32.4,-13.5,0.8
16443380998,40.695049,-73.956637,69.8,731.5,36755974,4,-60,-32.8,-32,-14,-1.2
16443380999,40.695042,-73.956636,69.8,731.5,36755974,4,-62,-33,-31.8,-15,-3.2
16443381000,40.695035,-73.956634,69.9,731.5,36755974,4,-61.7,-32,-31.5,-14.7,-1.4
16443381001,40.695028,-73.956633,69.9,731.5,36755974,4,-61.3,-31,-31.2,-14.3,0.5
16443381002,40.695021,-73.956632,69.9,731.5,36755974,4,-61,-30,-31,-14,2.3
16443381003,40.695013,-73.956631,70,731.5,36755974,4,-60,-29,-31.2,-14,4.2
16443381004,40.695006,-73.956629,70,731.5,36755974,4,-59,-28,-31.4,-14,6
16443381005,40.694999,-73.956628,70,731.5,36755974,4,-59,-29,-31.6,-14,6.2
16443381006,40.694992,-73.956627,70,731.5,36755974,4,-59,-30,-31.8,-14,6.4
16443381007,40.694985,-73.956626,70,731.5,36755974,4,-59,-31,-32,-14,6.6
16443381008,40.694977,-73.956624,70,731.5,36755974,4,-58,-32,-31,-13,6.8
16443381009,40.6949695,-73.956623,70,731.5,36755974,4,-58,-31.6,-30,-13,7
16443381010,40.694962,-73.956622,70,731.5,36755974,4,-58,-31.2,-29,-13,7.3
16443381011,40.694955,-73.956621,70,731.5,36755974,4,-58,-30.8,-28,-13,7.5
16443381012,40.694948,-73.9566195,70,731.5,36755974,4,-58,-30.4,-27,-13,7.8
16443381013,40.694941,-73.956618,70,731.5,36755974,4,-58,-30,-28.2,-13,8
16443381014,40.694934,-73.956617,70,731.5,36755974,4,-58.3,-30.6,-29.5,-13,7.4
16443381015,40.694927,-73.9566155,70.05,731.5,36755974,4,-58.7,-31.2,-30.8,-13,6.7
16443381016,40.69492,-73.956614,70.1,731.5,36755974,4,-59,-31.8,-32,-13,6.1
16443381017,40.694913,-73.956613,70,731.5,36755974,4,-59.5,-32.4,-32.4,-13,5.4
16443381018,40.694906,-73.956611,70,731.5,36755974,4,-60,-33,-32.8,-13,4.8
16443381019,40.694898,-73.95661,70.1,731.5,36755974,4,-60,-33,-33.2,-13,5.1
16443381020,40.694891,-73.956609,70.1,731.5,36755974,4,-60,-33,-33.6,-13,5.4
16443381021,40.694884,-73.956608,70,731.5,36755974,4,-60,-33,-34,-13,5.7
16443381022,40.694877,-73.956606,70,731.5,36755974,4,-60,-33,-33.4,-13,6
16443381023,40.694869,-73.956605,70,731.5,36755974,4,-60,-32.8,-32.8,-13.2,4.6
16443381024,40.694862,-73.956604,70,731.5,36755974,4,-60,-32.6,-32.2,-13.5,3.1
16443381025,40.694855,-73.956603,70,731.5,36755974,4,-60,-32.4,-31.6,-13.8,1.7
16443381026,40.694849,-73.956602,70,731.5,36755974,4,-60,-32.2,-31,-14,0.2
16443381027,40.694842,-73.9566,70,731.5,36755974,4,-60,-32,-31,-13,-1.2
16443381028,40.6948345,-73.956599,70,731.5,36755974,4,-60,-31.6,-31,-13.3,-0.5
16443381029,40.694827,-73.956598,70,731.5,36755974,4,-60,-31.2,-31,-13.7,0.2
16443381030,40.69482,-73.956597,69.95,731.5,36755974,4,-60,-30.8,-31,-14,0.8
16443381031,40.694813,-73.956596,69.9,731.5,36755974,4,-59,-30.4,-31,-14,1.5
16443381032,40.6948095,-73.956595,69.9,731.5,36755974,4,-58,-30,-31,-14,2.2
16443381033,40.694806,-73.956594,69.9,731.5,36755974,4,-58,-29,-31,-14,1.7
16443381034,40.694798,-73.956593,69.9,731.5,36755974,4,-58,-28,-31,-14,1.2
16443381035,40.6947875,-73.9565915,69.85,731.5,36755974,4,-58,-27,-31,-14,0.7
16443381036,40.694777,-73.95659,69.8,731.5,36755974,4,-58,-26,-30.8,-15,0.2
16443381037,40.694769,-73.956589,69.8,731.5,36755974,4,-58.2,-26.4,-30.6,-14.5,1.2
16443381038,40.694762,-73.956588,69.8,731.5,36755974,4,-58.5,-26.8,-30.4,-14,2.2
16443381039,40.694755,-73.9565865,69.75,731.5,36755974,4,-58.8,-27.2,-30.2,-13.5,3.2
16443381040,40.694748,-73.956585,69.7,731.5,36755974,4,-59,-27.6,-30,-13,4.2
16443381041,40.694741,-73.956584,69.8,731.5,36755974,4,-59,-28,-29.8,-14,5.2
16443381042,40.694734,-73.956583,69.8,731.5,36755974,4,-59,-28.2,-29.6,-14,4.5
16443381043,40.694727,-73.956582,69.8,731.5,36755974,4,-59,-28.4,-29.4,-14,3.8
16443381044,40.69472,-73.956581,69.9,731.5,36755974,4,-59,-28.6,-29.2,-14,3.2
16443381045,40.694713,-73.956579,69.9,731.5,36755974,4,-59,-28.8,-29,-14,2.5
16443381046,40.694706,-73.956578,69.9,731.5,36755974,4,-58,-29,-29.8,-13,1.8
16443381047,40.694699,-73.956577,70,731.5,36755974,4,-58.3,-29.4,-30.5,-13,3.2
16443381048,40.694692,-73.956576,70,731.5,36755974,4,-58.7,-29.8,-31.2,-13,4.5
16443381049,40.694685,-73.956574,70,731.5,36755974,4,-59,-30.2,-32,-13,5.9
16443381050,40.69467767,-73.956573,70.03333333,731.5,36755974,4,-59,-30.6,-32.4,-13.5,7.2
16443381051,40.69467033,-73.956572,70.06666667,731.5,36755974,4,-59,-31,-32.8,-14,8.6
16443381052,40.694663,-73.956571,70.1,731.5,36755974,4,-59,-31.4,-33.2,-13.7,8.6
16443381053,40.694656,-73.95657,70.1,731.5,36755974,4,-59,-31.8,-33.6,-13.3,8.5
16443381054,40.694649,-73.956568,70.1,731.5,36755974,4,-59,-32.2,-34,-13,8.5
16443381055,40.694642,-73.956567,70.1,731.5,36755974,4,-59,-32.6,-33.2,-12.5,8.4
16443381056,40.694635,-73.956566,70,731.5,36755974,4,-59,-33,-32.4,-12,8.4
16443381057,40.694627,-73.956565,70,731.5,36755974,4,-59,-32.2,-31.6,-12.3,6.3
16443381058,40.69462,-73.956564,70,731.5,36755974,4,-59,-31.5,-30.8,-12.7,4.3
16443381059,40.694613,-73.956562,70,731.5,36755974,4,-59,-30.8,-30,-13,2.2
16443381060,40.694606,-73.956561,70,731.5,36755974,4,-59,-30,-30.2,-14,0.2
16443381061,40.694599,-73.95656,70,731.5,36755974,4,-59,-29.8,-30.4,-14,-0.3
16443381062,40.694592,-73.956559,70,731.5,36755974,4,-59,-29.6,-30.6,-14,-0.8
16443381063,40.694585,-73.956558,70,731.5,36755974,4,-59,-29.4,-30.8,-14,-1.2
16443381064,40.694578,-73.956556,70,731.5,36755974,4,-59,-29.2,-31,-14,-1.7
16443381065,40.69457,-73.956555,70,731.5,36755974,4,-60,-29,-30.5,-14,-2.2
16443381066,40.694564,-73.956554,70,731.5,36755974,4,-59.7,-29.6,-30,-14.3,-1
16443381067,40.694556,-73.956553,70,731.5,36755974,4,-59.3,-30.2,-29.5,-14.7,0.2
16443381068,40.694549,-73.956551,70,731.5,36755974,4,-59,-30.8,-29,-15,1.4
16443381069,40.694542,-73.95655,69.9,731.5,36755974,4,-59,-31.4,-29.4,-14.5,2.6
16443381070,40.694535,-73.956549,69.9,731.5,36755974,4,-59,-32,-29.8,-14,3.8
16443381071,40.694528,-73.956548,69.9,731.5,36755974,4,-59,-32,-30.2,-14,4.7
16443381072,40.694521,-73.956546,69.9,731.5,36755974,4,-59,-32,-30.6,-14,5.6
16443381073,40.694513,-73.956545,69.9,731.5,36755974,4,-59,-32,-31,-14,6.5
16443381074,40.694506,-73.956544,69.9,731.5,36755974,4,-58,-32,-31.8,-12,7.4
16443381075,40.694499,-73.956543,69.9,731.5,36755974,4,-58,-31.4,-32.6,-11.8,6.7
16443381076,40.694492,-73.956542,69.8,731.5,36755974,4,-58,-30.8,-33.4,-11.5,6
16443381077,40.694485,-73.956541,69.8,731.5,36755974,4,-58,-30.2,-34.2,-11.2,5.2
16443381078,40.694478,-73.95654,69.75,731.5,36755974,4,-58,-29.6,-35,-11,4.5
16443381079,40.694471,-73.956539,69.7,731.5,36755974,4,-58,-29,-33.5,-13,3.8
16443381080,40.694464,-73.956538,69.7,731.5,36755974,4,-58,-29,-32,-13,3.2
16443381081,40.694457,-73.956537,69.7,731.5,36755974,4,-58,-29,-30.5,-13,2.6
16443381082,40.69445,-73.956535,69.7,731.5,36755974,4,-58,-29,-29,-13,2
16443381083,40.694443,-73.956534,69.8,731.5,36755974,4,-58.5,-29,-30,-13,1.4
16443381084,40.694436,-73.956533,69.8,731.5,36755974,4,-59,-29,-31,-13,0.8
16443381085,40.694428,-73.956532,69.8,731.5,36755974,4,-59.3,-30.8,-32,-13,1.9
16443381086,40.694421,-73.95653,69.7,731.5,36755974,4,-59.7,-32.5,-33,-13,3
16443381087,40.694414,-73.956529,69.7,731.5,36755974,4,-60,-34.2,-34,-13,4.1
16443381088,40.694407,-73.956528,69.7,731.5,36755974,4,-61,-36,-33.2,-13,5.2
16443381089,40.6944,-73.956526,69.8,731.5,36755974,4,-61,-33.8,-32.4,-13.2,4.8
16443381090,40.694393,-73.956525,69.75,731.5,36755974,4,-61,-31.6,-31.6,-13.5,4.5
16443381091,40.694386,-73.956524,69.7,731.5,36755974,4,-61,-29.4,-30.8,-13.8,4.1
16443381092,40.694379,-73.956522,69.8,731.5,36755974,4,-61,-27.2,-30,-14,3.8
16443381093,40.694371,-73.956521,69.8,731.5,36755974,4,-60,-25,-30.2,-14,3.4
16443381094,40.694364,-73.95652,69.8,731.5,36755974,4,-60,-26.6,-30.4,-14,3.6
16443381095,40.694357,-73.9565185,69.75,731.5,36755974,4,-60,-28.2,-30.6,-14,3.7
16443381096,40.69435,-73.956517,69.7,731.5,36755974,4,-60,-29.8,-30.8,-14,3.9
16443381097,40.694343,-73.956516,69.7,731.5,36755974,4,-60,-31.4,-31,-14,4
16443381098,40.694336,-73.956514,69.7,731.5,36755974,4,-60,-33,-30.8,-15,4.2
16443381099,40.694328,-73.956513,69.7,731.5,36755974,4,-59.7,-33.2,-30.5,-14.7,4.2
16443381100,40.694321,-73.956512,69.7,731.5,36755974,4,-59.3,-33.4,-30.2,-14.3,4.1
16443381101,40.694314,-73.95651,69.7,731.5,36755974,4,-59,-33.6,-30,-14,4.1
16443381102,40.69430933,-73.95650933,69.7,731.5,36755974,4,-59,-33.8,-29.8,-14,4
16443381103,40.69430467,-73.95650867,69.7,731.5,36755974,4,-59,-34,-29.6,-14,4
16443381104,40.6943,-73.956508,69.7,731.5,36755974,4,-59.3,-32.2,-29.4,-14.3,2.6
16443381105,40.694286,-73.956505,69.7,731.5,36755974,4,-59.7,-30.5,-29.2,-14.7,1.2
16443381106,40.694279,-73.956504,69.7,731.5,36755974,4,-60,-28.8,-29,-15,-0.2
16443381107,40.694272,-73.956502,69.6,731.5,36755974,4,-60,-27,-29.6,-15,-1.6
16443381108,40.694265,-73.956501,69.6,731.5,36755974,4,-60,-27.4,-30.2,-14.8,-1
16443381109,40.6942575,-73.9564995,69.65,731.5,36755974,4,-60,-27.8,-30.8,-14.5,-0.3
16443381110,40.69425,-73.956498,69.7,731.5,36755974,4,-60,-28.2,-31.4,-14.2,0.3
16443381111,40.694243,-73.956497,69.7,731.5,36755974,4,-60,-28.6,-32,-14,1
16443381112,40.694236,-73.956495,69.8,731.5,36755974,4,-60,-29,-32,-14,1.6
16443381113,40.694229,-73.956494,69.8,731.5,36755974,4,-60,-29,-32,-14,1.4
16443381114,40.694222,-73.956493,69.85,731.5,36755974,4,-60,-29,-32,-14,1.1
16443381115,40.694215,-73.956492,69.9,731.5,36755974,4,-60,-29,-32,-14,0.9
16443381116,40.694208,-73.956491,69.9,731.5,36755974,4,-60,-29,-31.8,-14.5,0.6
16443381117,40.6942,-73.956489,69.9,731.5,36755974,4,-60,-29,-31.6,-15,0.4
16443381118,40.694194,-73.956488,69.9,731.5,36755974,4,-59.7,-29.5,-31.4,-15,1.2
16443381119,40.694186,-73.956487,69.9,731.5,36755974,4,-59.3,-30,-31.2,-15,2
16443381120,40.694179,-73.956486,69.9,731.5,36755974,4,-59,-30.5,-31,-15,2.8
16443381121,40.694172,-73.956485,69.9,731.5,36755974,4,-59,-31,-31.2,-14,3.6
16443381122,40.694165,-73.956483,70,731.5,36755974,4,-59.5,-30.6,-31.4,-14.2,3.6
16443381123,40.694158,-73.956482,70,731.5,36755974,4,-60,-30.2,-31.6,-14.5,3.7
16443381124,40.694151,-73.956481,70,731.5,36755974,4,-60.5,-29.8,-31.8,-14.8,3.7
16443381125,40.694144,-73.9564795,70,731.5,36755974,4,-61,-29.4,-32,-15,3.8
16443381126,40.694137,-73.956478,70,731.5,36755974,4,-60,-29,-31.5,-15,3.8
16443381127,40.69413,-73.956477,69.9,731.5,36755974,4,-59.7,-29.4,-31,-14.7,3.2
16443381128,40.694123,-73.956476,69.9,731.5,36755974,4,-59.3,-29.8,-30.5,-14.3,2.7
16443381129,40.694116,-73.956475,69.9,731.5,36755974,4,-59,-30.2,-30,-14,2.1
16443381130,40.694109,-73.956474,69.9,731.5,36755974,4,-58.5,-30.6,-29.6,-14,1.6
16443381131,40.694101,-73.956472,70,731.5,36755974,4,-58,-31,-29.2,-14,1
16443381132,40.694094,-73.956471,70,731.5,36755974,4,-58.3,-31.2,-28.8,-14.3,1.4
16443381133,40.694087,-73.95647,70,731.5,36755974,4,-58.7,-31.5,-28.4,-14.7,1.8
16443381134,40.69408,-73.956469,70,731.5,36755974,4,-59,-31.8,-28,-15,2.2
16443381135,40.694073,-73.956468,70,731.5,36755974,4,-60,-32,-29.5,-15,2.6
16443381136,40.694067,-73.956467,70,731.5,36755974,4,-60.3,-31.8,-31,-15,2.3
16443381137,40.694059,-73.956466,70,731.5,36755974,4,-60.7,-31.6,-32.5,-15,2
16443381138,40.694052,-73.9564645,70,731.5,36755974,4,-61,-31.4,-34,-15,1.6
16443381139,40.694045,-73.956463,70,731.5,36755974,4,-62,-31.2,-33.8,-15,1.3
16443381140,40.694038,-73.956462,70,731.5,36755974,4,-63,-31,-33.6,-15,1
16443381141,40.69403,-73.956461,70.1,731.5,36755974,4,-63.3,-31.2,-33.4,-15.3,1
16443381142,40.694023,-73.95646,70,731.5,36755974,4,-63.7,-31.4,-33.2,-15.7,1.1
16443381143,40.694016,-73.95645867,70.03333333,731.5,36755974,4,-64,-31.6,-33,-16,1.1
16443381144,40.694009,-73.95645733,70.06666667,731.5,36755974,4,-63.5,-31.8,-32.2,-16,1.2
16443381145,40.694002,-73.956456,70.1,731.5,36755974,4,-63,-32,-31.4,-16,1.2
16443381146,40.693995,-73.956455,70.1,731.5,36755974,4,-63,-32,-30.6,-16.3,1.7
16443381147,40.693988,-73.9564535,70.05,731.5,36755974,4,-63,-32,-29.8,-16.7,2.3
16443381148,40.693981,-73.956452,70,731.5,36755974,4,-63,-32,-29,-17,2.8
16443381149,40.693973,-73.956451,70,731.5,36755974,4,-64,-32,-29.5,-17,3.4
16443381150,40.693966,-73.956449,70,731.5,36755974,4,-64,-32.4,-30,-16.7,2.1
16443381151,40.693959,-73.956448,70,731.5,36755974,4,-64,-32.8,-30.5,-16.3,0.8
16443381152,40.693952,-73.956447,70,731.5,36755974,4,-64,-33.2,-31,-16,-0.4
16443381153,40.693944,-73.956445,70,731.5,36755974,4,-64,-33.6,-31.8,-16,-1.7
16443381154,40.693937,-73.956444,69.9,731.5,36755974,4,-64,-34,-32.6,-16,-3
16443381155,40.69393,-73.956442,69.9,731.5,36755974,4,-64,-33.8,-33.4,-16.3,-1.6
16443381156,40.693923,-73.956441,69.9,731.5,36755974,4,-64,-33.5,-34.2,-16.7,-0.2
16443381157,40.6939155,-73.9564395,69.9,731.5,36755974,4,-64,-33.2,-35,-17,1.2
16443381158,40.693908,-73.956438,69.9,731.5,36755974,4,-64,-33,-34.2,-17,2.6
16443381159,40.693901,-73.956437,69.9,731.5,36755974,4,-64,-32.8,-33.4,-17.2,1.4
16443381160,40.693894,-73.956436,69.9,731.5,36755974,4,-64,-32.6,-32.6,-17.5,0.2
16443381161,40.693887,-73.956434,69.9,731.5,36755974,4,-64,-32.4,-31.8,-17.8,-1
16443381162,40.69388,-73.956433,69.9,731.5,36755974,4,-64,-32.2,-31,-18,-2.2
16443381163,40.693873,-73.956431,69.9,731.5,36755974,4,-65,-32,-31.2,-18,-3.4
16443381164,40.693866,-73.95643,69.9,731.5,36755974,4,-65.3,-32.8,-31.5,-18.3,-2.5
16443381165,40.693858,-73.956429,69.9,731.5,36755974,4,-65.7,-33.6,-31.8,-18.7,-1.6
16443381166,40.693851,-73.956427,69.9,731.5,36755974,4,-66,-34.4,-32,-19,-0.8
16443381167,40.693844,-73.956426,69.9,731.5,36755974,4,-65.5,-35.2,-32.6,-18.5,0.1
16443381168,40.693837,-73.956425,69.9,731.5,36755974,4,-65,-36,-33.2,-18,1
16443381169,40.693829,-73.956423,69.9,731.5,36755974,4,-65,-34.5,-33.8,-17.3,-1.1
16443381170,40.693823,-73.956422,69.9,731.5,36755974,4,-65,-33,-34.4,-16.7,-3.2
16443381171,40.693816,-73.956421,69.9,731.5,36755974,4,-65,-31.5,-35,-16,-5.3
16443381172,40.693809,-73.956419,69.9,731.5,36755974,4,-65,-30,-34.6,-17,-7.4
16443381173,40.6938055,-73.9564185,69.9,731.5,36755974,4,-64.8,-30.6,-34.2,-16.8,-6.8
16443381174,40.693802,-73.956418,69.9,731.5,36755974,4,-64.5,-31.2,-33.8,-16.5,-6.1
16443381175,40.693787,-73.956416,69.9,731.5,36755974,4,-64.2,-31.8,-33.4,-16.2,-5.5
16443381176,40.69378,-73.956414,69.9,731.5,36755974,4,-64,-32.4,-33,-16,-4.8
16443381177,40.693773,-73.956413,69.9,731.5,36755974,4,-64,-33,-32,-16,-4.2
16443381178,40.693766,-73.956412,69.9,731.5,36755974,4,-64.3,-33.2,-31,-16,-3.2
16443381179,40.693758,-73.95641,70,731.5,36755974,4,-64.7,-33.4,-30,-16,-2.1
16443381180,40.693751,-73.956409,70,731.5,36755974,4,-65,-33.6,-29,-16,-1.1
16443381181,40.69374575,-73.956408,70.025,731.5,36755974,4,-65,-33.8,-30,-16.5,0
16443381182,40.6937405,-73.956407,70.05,731.5,36755974,4,-65,-34,-31,-17,1
16443381183,40.69373525,-73.956406,70.075,731.5,36755974,4,-65,-33.8,-32,-17,0.2
16443381184,40.69373,-73.956405,70.1,731.5,36755974,4,-65,-33.5,-33,-17,-0.5
16443381185,40.693716,-73.956403,70,731.5,36755974,4,-65,-33.2,-34,-17,-1.2
16443381186,40.69371,-73.956402,70,731.5,36755974,4,-64,-33,-34,-16,-2
16443381187,40.693703,-73.956401,70,731.5,36755974,4,-64,-33,-34,-15.8,-2
16443381188,40.693697,-73.9564,69.95,731.5,36755974,4,-64,-33,-34,-15.5,-2.1
16443381189,40.693691,-73.956399,69.9,731.5,36755974,4,-64,-33,-34,-15.2,-2.1
16443381190,40.693686,-73.956398,69.8,731.5,36755974,4,-64,-33,-34,-15,-2.2
16443381191,40.693681,-73.956397,69.8,731.5,36755974,4,-66,-33,-34.2,-16,-2.2
16443381192,40.693677,-73.956397,69.8,731.5,36755974,4,-66,-33,-34.5,-16.3,-2.8
16443381193,40.693673,-73.956396,69.8,731.5,36755974,4,-66,-33,-34.8,-16.7,-3.4
16443381194,40.693673,-73.956396,69.8,731.5,36755974,4,-66,-33,-35,-17,-4
16443381195,40.693665,-73.956394,69.8,731.5,36755974,4,-66,-33,-33.4,-18,-4.6
16443381196,40.693663,-73.956392,69.9,731.5,36755974,4,-66,-33,-31.8,-19,-5.2
16443381197,40.69366,-73.956391,69.9,731.5,36755974,4,-66,-33.5,-30.2,-19,-3.5
16443381198,40.693657,-73.956389,69.9,731.5,36755974,4,-66,-34,-28.6,-19,-1.9
16443381199,40.693654,-73.956387,69.9,731.5,36755974,4,-66,-34.5,-27,-19,-0.3
16443381200,40.693652,-73.956384,70,731.5,36755974,4,-65,-35,-28.8,-18,1.4
16443381201,40.693649,-73.956381,70,731.5,36755974,4,-65,-35.2,-30.6,-18,2
16443381202,40.693647,-73.956378,70.1,731.5,36755974,4,-65,-35.3,-32.4,-18,2.5
16443381203,40.693646,-73.956376,70.1,731.5,36755974,4,-65,-35.5,-34.2,-18,3.1
16443381204,40.693645,-73.956374,70.1,731.5,36755974,4,-65,-35.7,-36,-18,3.7
16443381205,40.693641,-73.956366,70.3,731.5,36755974,4,-62.5,-35.8,-35.8,-14.5,4.2
16443381206,40.693639,-73.956362,70.3,731.5,36755973,4,-60,-36,-35.6,-11,4.8
